cohort,sample_id,immune_score,stromal_score,estimate_score,tumor_purity,n_immune_genes_covered,n_stromal_genes_covered
Braun,RCC10_97,-0.12702219793188776,-0.20912633859333324,-0.33614853652522103,0.7281528821260022,139,137
Braun,RCC10_98,-0.1290697972367192,-0.21018161081675946,-0.33925140805347864,0.8269997410819183,139,137
Braun,RCC10_99,-0.1271558249060754,-0.209417629319477,-0.3365734542255524,0.7428232602175405,139,137
Braun,RCC10_103,-0.12659925348331907,-0.20974247582018907,-0.33634172930350814,0.7348656504839307,139,137
Braun,RCC10_110,-0.12716217728843118,-0.20945493423977554,-0.3366171115282067,0.7443109220189742,139,137
Braun,RCC10_111,-0.12771725328401037,-0.21037253565429165,-0.338089788938302,0.792289423638071,139,137
Braun,RCC10_113,-0.12532983266187386,-0.20840356509856636,-0.3337333977604402,0.6384973904820468,139,137
Braun,RCC10_116,-0.12760411992703302,-0.21009889079311428,-0.3377030107201473,0.780109864457666,139,137
Braun,RCC10_125,-0.1282269582847651,-0.20892866636588295,-0.3371556246506481,0.7623559647847152,139,137
Braun,RCC10_136,-0.12672807775389094,-0.20968579471679905,-0.33641387247069,0.7373541397635424,139,137
Braun,RCC10_137,-0.12842032162147718,-0.2094865595952924,-0.3379068812167696,0.7865677765277331,139,137
Braun,RCC10_141,-0.12609778018708998,-0.20929770290754535,-0.3353954830946353,0.7013192662587836,139,137
Braun,RCC10_154,-0.12702754643513756,-0.20876973512906707,-0.33579728156420463,0.715767647212387,139,137
Braun,RCC10_163,-0.12630759971772654,-0.20880888687387758,-0.3351164865916041,0.691113417548148,139,137
Braun,RCC10_165,-0.12593346911604084,-0.20792565394425885,-0.3338591230602997,0.6434153396862226,139,137
Braun,RCC10_169,-0.12669645982126873,-0.21025885389716145,-0.3369553137184302,0.7557100868712547,139,137
Braun,RCC10_178,-0.12704071945980955,-0.21005646544396736,-0.33709718490377694,0.7604252388310289,139,137
Braun,RCC10_191,-0.12572047352359822,-0.20824270561311084,-0.33396317913670903,0.6474656940078442,139,137
Braun,RCC10_194,-0.12449873687864957,-0.20773765639114491,-0.3322363932697945,0.5779829643339607,139,137
Braun,RCC25_347,-0.12673153670199414,-0.20861636602083355,-0.33534790272282766,0.6995887202462829,139,137
Braun,RCC25_593,-0.1236788771736969,-0.2080513390919958,-0.3317302162656927,0.5567426254494953,139,137
Braun,RCC25_535,-0.12559737647057145,-0.20844632720230802,-0.3340437036728795,0.6505875990865053,139,137
Braun,RCC25_73,-0.1234040550720628,-0.20733045596245395,-0.33073451103451673,0.5138930332039342,139,137
Braun,RCC25_134,-0.12627402325906645,-0.2100396089949877,-0.33631363225405414,0.7338937880833616,139,137
Braun,RCC25_539,-0.12563246187368063,-0.20741633598454853,-0.33304879785822916,0.6112635090200991,139,137
Braun,RCC25_351,-0.12998266084071822,-0.21231356054613104,-0.34229622138684923,0.9039499883922367,139,137
Braun,RCC25_706,-0.12417992709599422,-0.20894457016242776,-0.33312449725842197,0.6143120801990403,139,137
Braun,RCC25_1041,-0.12428037033253123,-0.20711929049024913,-0.3313996608227804,0.5426709276094633,139,137
Braun,RCC25_371,-0.12629132749339303,-0.20872040114860235,-0.33501172864199535,0.687245123706502,139,137
Braun,RCC25_57,-0.12604724796402,-0.20872547200474678,-0.3347727199687668,0.6783463394621699,139,137
Braun,RCC25_887,-0.12596030788763762,-0.2089829438620621,-0.33494325174969974,0.6847059516364111,139,137
Braun,RCC25_112,-0.12411851872857887,-0.2089892342959945,-0.3331077530245734,0.6136385411938033,139,137
Braun,RCC25_213,-0.12655505029179578,-0.20821830887639903,-0.33477335916819484,0.6783702729730917,139,137
Braun,RCC25_362,-0.12739546413935576,-0.20952883365395325,-0.336924297793309,0.7546739881754908,139,137
Braun,RCC25_992,-0.12625211020148758,-0.20929020721024594,-0.3355423174117335,0.706633736569795,139,137
Braun,RCC25_84,-0.1267016441608825,-0.20937682135702795,-0.33607846551791043,0.7257006849221427,139,137
Braun,RCC25_859,-0.12480459289508415,-0.20953552023403973,-0.3343401131291239,0.6619844884177957,139,137
Braun,RCC25_940,-0.12722616026202574,-0.2092482966851215,-0.3364744569471472,0.739436228390204,139,137
Braun,RCC25_619,-0.12595704646473244,-0.2103157970888022,-0.3362728435535346,0.7324802509147945,139,137
Braun,RCC25_116,-0.12549146618798615,-0.2084170108677561,-0.3339084770557422,0.645338693092777,139,137
Braun,RCC25_793,-0.12534669172230709,-0.21139146123726346,-0.33673815295957055,0.7484162270515012,139,137
Braun,RCC25_987,-0.12627199034271372,-0.20941038773097254,-0.3356823780736863,0.7116661768322359,139,137
Braun,RCC25_321,-0.12249832380874832,-0.20833448954623585,-0.33083281335498416,0.5181840957681433,139,137
Braun,RCC25_522,-0.123958916098075,-0.208687385151121,-0.33264630124919603,0.5949024678453367,139,137
Braun,RCC25_791,-0.12530608279125752,-0.20598252929743563,-0.33128861208869315,0.5379088430778383,139,137
Braun,RCC25_845,-0.12587823264952008,-0.20847364250776082,-0.33435187515728093,0.6624336375196701,139,137
Braun,RCC25_205,-0.12817885371372528,-0.20825859507192535,-0.33643744878565063,0.7381652164544624,139,137
Braun,RCC25_184,-0.12554826691044665,-0.2086954449398142,-0.33424371185026086,0.6582943253804555,139,137
Braun,RCC25_147,-0.12693415437148858,-0.20955877361829617,-0.33649292798978475,0.7400696160208783,139,137
Braun,RCC25_146,-0.12765759156952752,-0.20916386781396304,-0.33682145938349056,0.7512251569425189,139,137
Braun,RCC25_299,-0.12634132838844245,-0.2085488750730943,-0.33489020346153675,0.6827331497820821,139,137
Braun,RCC25_197,-0.12603428450646134,-0.209018193687274,-0.33505247819373535,0.6887521761116291,139,137
Braun,RCC25_559,-0.127019767030133,-0.2099723753808177,-0.3369921424109507,0.7569379111079912,139,137
Braun,RCC25_117,-0.12483482052642317,-0.20889390463005234,-0.3337287251564755,0.6383141075671719,139,137
Braun,RCC25_30,-0.12660851573075269,-0.20908238197363374,-0.3356908977043864,0.711971123639954,139,137
Braun,RCC25_66,-0.12587451045724768,-0.2081089733291887,-0.3339834837864364,0.6482539275127635,139,137
Braun,RCC25_105,-0.12734626439155997,-0.21093897947247708,-0.338285243864037,0.7983274718100496,139,137
Braun,RCC25_515,-0.12797752951546967,-0.20877077799689722,-0.3367483075123669,0.7487593416602585,139,137
Braun,RCC25_329,-0.12775336459175948,-0.21021396107617793,-0.3379673256679374,0.7884661609526328,139,137
Braun,RCC25_596,-0.12394065142209239,-0.2077034506079656,-0.331644102030058,0.5530918115650884,139,137
Braun,RCC25_451,-0.12585161713445678,-0.21050858339371908,-0.33636020052817583,0.735503739892498,139,137
Braun,RCC25_516,-0.12595499185896464,-0.209783635120772,-0.33573862697973667,0.7136770344295111,139,137
Braun,RCC25_86,-0.12340308851149448,-0.21015746602817395,-0.33356055453966843,0.6316936021365106,139,137
Braun,RCC25_39,-0.1279757957188436,-0.21003803997853268,-0.3380138356973763,0.7899218135650986,139,137
Braun,RCC25_340,-0.12963872358312808,-0.2126604837576919,-0.34229920734082,0.9040150509686087,139,137
Braun,RCC25_9,-0.12680891163992775,-0.20911984858136445,-0.3359287602212922,0.7204306500571077,139,137
Braun,RCC25_20,-0.12817065800710603,-0.21138232965049342,-0.33955298765759945,0.8355421775783842,139,137
Braun,RCC25_166,-0.12708016918085246,-0.2098223935274226,-0.33690256270827507,0.7539467957136713,139,137
Braun,RCC25_257,-0.1285075286335802,-0.21069199555723103,-0.33919952419081123,0.8255103467453683,139,137
Braun,RCC25_416,-0.12494458887808439,-0.2091123819982531,-0.3340569708763375,0.6511009135869363,139,137
Braun,RCC25_360,-0.12838915002995538,-0.2104377193485925,-0.3388268693785479,0.8146438480522825,139,137
Braun,RCC25_491,-0.12758814553402317,-0.2107596535078605,-0.33834779904188367,0.8002432409728619,139,137
Braun,RCC25_8,-0.1267112739109334,-0.21055244447274923,-0.33726371838368263,0.7659093207522889,139,137
Braun,RCC25_396,-0.12794668943536672,-0.21054546956680864,-0.33849215900217533,0.8046332319499825,139,137
Braun,RCC25_253,-0.12747294616274038,-0.2099377267338718,-0.3374106728966122,0.7707028467239108,139,137
Braun,RCC25_477,-0.12575353770090886,-0.20844282080493737,-0.3341963585058462,0.656475853131386,139,137
Braun,RCC25_79,-0.12662096443012155,-0.21043781581448495,-0.3370587802446065,0.7591527562914957,139,137
Braun,RCC25_480,-0.12805326350442886,-0.20866053242999266,-0.3367137959344215,0.7475924049575572,139,137
Braun,RCC25_378,-0.12575828993278276,-0.20849122203845943,-0.3342495119712422,0.6585167994187783,139,137
Braun,RCC25_346,-0.12586435506011798,-0.2089285621161966,-0.33479291717631454,0.679102234367066,139,137
Braun,RCC25_496,-0.12856095090627298,-0.21039774194568608,-0.33895869285195906,0.818521566574644,139,137
Braun,RCC25_207,-0.1252238621513504,-0.21049729545736703,-0.33572115760871746,0.7130531441320924,139,137
Braun,RCC25_849,-0.12743403138633824,-0.20926665181463674,-0.336700683200975,0.7471484189195968,139,137
Braun,RCC25_732,-0.12608452240541423,-0.2101514682076753,-0.3362359906130895,0.7312003862550316,139,137
Braun,RCC25_753,-0.12701727848809255,-0.2108496876510473,-0.33786696613913986,0.7853100673828144,139,137
Braun,RCC25_693,-0.1271728550348601,-0.20810023754512544,-0.3352730925799855,0.696859486275655,139,137
Braun,RCC25_10,-0.12955875248318843,-0.21151193640104493,-0.34107068888423336,0.8754968517454731,139,137
Braun,RCC25_756,-0.12834099223895956,-0.21235549446317353,-0.3406964867021331,0.8661232057069189,139,137
Braun,RCC25_671,-0.1237113612559803,-0.20814645141198282,-0.3318578126679631,0.5621323416529613,139,137
Braun,RCC25_892,-0.12702753027533603,-0.21021972373509942,-0.3372472540104354,0.7653695865714732,139,137
Braun,RCC25_914,-0.12762046433396987,-0.20929128603543706,-0.3369117503694069,0.7542543009350802,139,137
Braun,RCC25_669,-0.1246141726284622,-0.20843722551823218,-0.3330513981466944,0.6113683791405551,139,137
Braun,RCC25_1073,-0.12747019712937663,-0.20843809459048437,-0.33590829171986103,0.7197068375453766,139,137
Braun,RCC25_1065,-0.12722864245857943,-0.20910565307076096,-0.33633429552934035,0.7346086665789621,139,137
Braun,RCC25_919,-0.12593879210775227,-0.20945726235948497,-0.33539605446723725,0.7013400226204172,139,137
Braun,RCC25_932,-0.12515301856708447,-0.20949563308348612,-0.33464865165057056,0.6736872580626622,139,137
Braun,RCC25_904,-0.12774435206217738,-0.20922560625899633,-0.3369699583211737,0.7561986393307916,139,137
Braun,RCC25_794,-0.12649701562355126,-0.20971804387459256,-0.3362150594981438,0.7304723215132438,139,137
Braun,RCC25_656,-0.12742392682679576,-0.2099950905787444,-0.33741901740554014,0.7709737428311111,139,137
Braun,RCC25_773,-0.12744035042381763,-0.21059979490665115,-0.3380401453304688,0.7907432774680004,139,137
Braun,RCC25_679,-0.12870674205543514,-0.21076687632042815,-0.3394736183758633,0.8333130450587489,139,137
Braun,RCC25_915,-0.125249847969104,-0.2090089583327221,-0.3342588063018261,0.6588731801572427,139,137
Braun,RCC_102,-0.12715354933173614,-0.2088891627590697,-0.33604271209080583,0.7244458945341583,139,137
Braun,RCC_105,-0.128030232912386,-0.2105537545372243,-0.33858398744961027,0.8074030915488828,139,137
Braun,RCC_106,-0.12734914432569455,-0.20757252363738515,-0.3349216679630797,0.6839038796466139,139,137
Braun,RCC_115,-0.12734906312664832,-0.2090466790982394,-0.3363957422248877,0.7367296956788546,139,137
Braun,RCC_117,-0.1250453098425709,-0.21009268170113043,-0.33513799154370133,0.6919050766047141,139,137
Braun,RCC_14,-0.12339187666147315,-0.21012545581670067,-0.33351733247817383,0.6299845309241311,139,137
Braun,RCC_18,-0.12829878100673517,-0.20925978225658803,-0.33755856326332323,0.7754832601788554,139,137
Braun,RCC_21,-0.12692373553062564,-0.20867074170258998,-0.3355944772332156,0.7085120823203884,139,137
Braun,RCC_27,-0.12765641282295637,-0.2078413079328238,-0.33549772075578016,0.7050237907330165,139,137
Braun,RCC_41,-0.12445212019390627,-0.20902596401759438,-0.33347808421150066,0.6284299419608659,139,137
Braun,RCC_50,-0.1242681745859478,-0.2076972216259835,-0.33196539621193133,0.5666582483268935,139,137
Braun,RCC_73,-0.1299052388976566,-0.20936515703065672,-0.3392703959283133,0.8275433683528771,139,137
Braun,RCC_90,-0.12528570031460703,-0.21063954728163808,-0.3359252475962451,0.7203064913860161,139,137
Braun,RCC_93,-0.12474253344817571,-0.2071991289902224,-0.33194166243839807,0.5656612574088429,139,137
Braun,RCC_96,-0.12904053901500082,-0.20885121451802147,-0.33789175353302225,0.7860914915924432,139,137
Braun,RCC_99,-0.1253570858379471,-0.21267893601435156,-0.33803602185229864,0.7906146242855566,139,137
Liu,Patient100,0.37425289356276276,0.2109209847462185,0.5851738783089813,0.5015970942006772,140,139
Liu,Patient102,0.16068516124506657,0.04453726403007136,0.20522242527513793,0.843468122885835,140,139
Liu,Patient105,0.07501298879203648,-0.02653605767749592,0.04847693111454056,0.9324046338615446,140,139
Liu,Patient106,0.19318968350957028,0.0782423181642948,0.27143200167386505,0.7958232208740412,140,139
Liu,Patient107,0.05642941277309117,0.002513204576060436,0.058942617349151606,0.9275626921932276,140,139
Liu,Patient108,0.10596015874330375,0.004843041446406727,0.11080320018971047,0.9012115608631719,140,139
Liu,Patient10,0.15863049892614525,0.07414359033014137,0.23277408925628662,0.824334971237107,140,139
Liu,Patient112,0.20289761661231143,0.0907269594022976,0.293624576014609,0.7785995609049076,140,139
Liu,Patient116,0.10271641415663808,0.09348753827778067,0.19620395243441874,0.8495116948824482,140,139
Liu,Patient117,0.25294610651009075,0.2038831674864042,0.456829273996495,0.6342185999134826,140,139
Liu,Patient11,0.15451052271393365,0.052137490017499795,0.20664801273143343,0.8425028212664156,140,139
Liu,Patient121,0.2247739108108266,0.08875510721351164,0.31352901802433825,0.7626345031111652,140,139
Liu,Patient125,0.3807125601317413,0.13721302582286052,0.5179255859546018,0.5729433376171763,140,139
Liu,Patient126,0.2326788613031787,0.10463494963309823,0.33731381093627694,0.7429301569013222,140,139
Liu,Patient127,0.12498401565685355,0.019192155969812927,0.14417617162666646,0.8822163822821761,140,139
Liu,Patient130,0.22383545471491567,0.06068285042702501,0.28451830514194065,0.7857412147927137,140,139
Liu,Patient131,0.19994890845317037,0.08980419398251878,0.28975310243568914,0.7816483454180664,140,139
Liu,Patient132,0.2998164821004461,0.13346143285724732,0.4332779149576934,0.6568568931255312,140,139
Liu,Patient133,0.2017879861544681,0.07583604251766465,0.27762402867213276,0.7910794806419578,140,139
Liu,Patient134,0.24573583485767195,0.11983807789224671,0.3655739127499187,0.7186541555534026,140,139
Liu,Patient135,0.1661885964801213,0.11359474997439815,0.27978334645451947,0.7894139010410963,140,139
Liu,Patient137,0.33772928852436684,0.12918958049231646,0.46691886901668334,0.6243484640593842,140,139
Liu,Patient13,0.09420294755219284,0.006562565522891341,0.10076551307508419,0.9066151944565993,140,139
Liu,Patient140,0.1004350175717278,-0.012636658437641375,0.08779835913408643,0.9133814858325091,140,139
Liu,Patient141,0.028570270522559064,0.03255595351119852,0.06112622403375759,0.9265321230915725,140,139
Liu,Patient142,0.23041681118769453,0.10904812659328168,0.3394649377809762,0.7411149675622797,140,139
Liu,Patient143,0.11579366522832686,0.1430691410862188,0.25886280631454567,0.8053035653936842,140,139
Liu,Patient144,0.12414878583746036,0.11149270487609131,0.23564149071355167,0.8222863528442506,140,139
Liu,Patient145,0.21306551068892104,0.16109877382903678,0.3741642845179578,0.7110931994838136,140,139
Liu,Patient146,0.12003447681588636,0.0804169388855313,0.20045141570141767,0.8466789223913805,140,139
Liu,Patient147,0.06786847554358423,0.008444702169466611,0.07631317771305084,0.919171324805842,140,139
Liu,Patient148,0.16673006648739674,0.06583669278701731,0.23256675927441406,0.824482682395991,140,139
Liu,Patient149,0.3242247266908241,0.1754860142118376,0.49971074090266165,0.591582694036837,140,139
Liu,Patient14,0.21991111417155437,0.10388398693450039,0.32379510110605475,0.7542124620457216,140,139
Liu,Patient150,0.14384310219647206,0.07734350626115083,0.2211866084576229,0.8325040031882047,140,139
Liu,Patient154,0.11836227276867677,0.1799892352133623,0.2983515079820391,0.7748520401625159,140,139
Liu,Patient155,0.15356751198408916,0.07138610153892708,0.22495361352301624,0.8298676565643688,140,139
Liu,Patient156,0.14231676588586134,0.15926307231821635,0.3015798382040777,0.7722768405362435,140,139
Liu,Patient158,0.1606061069783877,0.04386262619829325,0.20446873317668096,0.8439773696752194,140,139
Liu,Patient159,0.1802147506133744,0.083637974102346,0.2638527247157204,0.801563904700845,140,139
Liu,Patient15,0.22566205330124864,0.0883994293771572,0.31406148267840583,0.7622008015096804,140,139
Liu,Patient162,0.1744386584299986,0.028931902182326837,0.20337056061232542,0.8447180115486377,140,139
Liu,Patient163,0.11377605752002484,0.06358969708585199,0.17736575460587684,0.8617817214024861,140,139
Liu,Patient165,0.1739979151168176,0.1031715660514832,0.27716948116830076,0.7914293495180802,140,139
Liu,Patient166,0.030204752002893475,0.01783536017383577,0.048040112176729245,0.9326032157233357,140,139
Liu,Patient167,0.22964335292469046,0.061790732623344086,0.2914340855480345,0.7803268475263502,140,139
Liu,Patient168,0.09585099649487452,0.04572106450714167,0.1415720610020162,0.8837550290317959,140,139
Liu,Patient169,0.21332921751576778,0.09262946313082072,0.3059586806465885,0.7687635195319854,140,139
Liu,Patient170,0.17254216746106774,0.09114957784950914,0.2636917453105769,0.8016850440615404,140,139
Liu,Patient172,0.28666813910058075,0.17186366233978334,0.4585318014403641,0.6325602353061013,140,139
Liu,Patient173,0.14371664963256184,0.04326557264954108,0.18698222228210293,0.8555782681838761,140,139
Liu,Patient179,0.015006560560720117,-0.12952032664103708,-0.11451376608031696,0.9864803719593013,140,139
Liu,Patient17,0.26261236520665415,0.10917509576125183,0.371787460967906,0.7131935570687268,140,139
Liu,Patient181,0.24113959883762293,0.14135218941387365,0.38249178825149655,0.7036842370571207,140,139
Liu,Patient183,0.2349703102578187,0.11794557017871267,0.3529158804365314,0.7296419492600328,140,139
Liu,Patient184,0.14832216473228949,0.08990997005592295,0.23823213478821242,0.820426252176462,140,139
Liu,Patient185,0.1940576187863238,0.12445950578244928,0.31851712456877307,0.7585582031711278,140,139
Liu,Patient187,0.1901311304275973,0.10893413938158408,0.29906526980918136,0.7742837813238024,140,139
Liu,Patient188,0.06495570911134016,0.057006654851820576,0.12196236396316074,0.8950353587475142,140,139
Liu,Patient18,0.10235302686546408,-0.006484213562524319,0.09586881330293975,0.9091987858505275,140,139
Liu,Patient1,0.10463134460828322,0.0010821622304578332,0.10571350683874105,0.9039695532317427,140,139
Liu,Patient20,0.2716774219629721,0.1349153752761794,0.40659279723915154,0.6818088576211586,140,139
Liu,Patient21,0.08251724452457865,-0.005192815093794783,0.07732442943078387,0.9186692341539615,140,139
Liu,Patient22,0.05495804308768786,0.06177410635329993,0.1167321494409878,0.8979521600333746,140,139
Liu,Patient23,0.1060214957869814,0.07002002007370649,0.1760415158606879,0.8626260988973686,140,139
Liu,Patient24,0.09380166696555585,0.0507109202652249,0.14451258723078075,0.8820169183488743,140,139
Liu,Patient25,0.20063520504031832,0.16055818086450913,0.3611933859048274,0.7224774541269311,140,139
Liu,Patient27,0.21104700111633934,0.041374023145224086,0.25242102426156343,0.8100843134570337,140,139
Liu,Patient30,0.25304995831725663,0.06288481807741511,0.3159347763946717,0.7606722516303074,140,139
Liu,Patient31,0.11034096776599435,-0.0032608779008933375,0.10708008986510101,0.903232671104895,140,139
Liu,Patient32,0.11955293612795344,0.06919398323212066,0.1887469193600741,0.8544262456506974,140,139
Liu,Patient33,0.3213833356797145,0.22292071103875202,0.5443040467184665,0.5454188378230251,140,139
Liu,Patient34,0.13443537605985287,0.17702216232034593,0.3114575383801988,0.7643184981186291,140,139
Liu,Patient35,0.1512402036513851,0.007026812190943737,0.15826701584232883,0.8737267740067229,140,139
Liu,Patient36,0.10451470834179048,0.05791080872420754,0.16242551706599803,0.871168663243785,140,139
Liu,Patient37,0.2757319787079018,0.19680587027757535,0.4725378489854771,0.618807942212249,140,139
Liu,Patient38,0.13459329135859283,0.06593425097160348,0.20052754233019632,0.8466279300310431,140,139
Liu,Patient40,0.09233824091829974,0.024162493953470556,0.1165007348717703,0.8980803178007482,140,139
Liu,Patient42,0.15733890161125666,0.04706903939733467,0.20440794100859133,0.8440184119911064,140,139
Liu,Patient44,0.2850699539787817,0.07666566920349618,0.3617356231822779,0.7220053814386631,140,139
Liu,Patient45,0.23832266493391707,0.11348639350597596,0.351809058439893,0.7305939587153455,140,139
Liu,Patient47,0.02745141038126262,0.0005520637787501217,0.028003474160012743,0.9414080225399545,140,139
Liu,Patient48,0.08375028606518163,-0.038145562484371974,0.04560472358080966,0.9337051957820198,140,139
Liu,Patient4,0.13796784089881164,0.0786991670887462,0.21666700798755784,0.8356423494199579,140,139
Liu,Patient51,0.25010732843128297,0.18568299594874416,0.4357903243800271,0.6544690464464589,140,139
Liu,Patient58,0.1259665195378191,0.1019783862506774,0.2279449057884965,0.8277609004861457,140,139
Liu,Patient61,0.21348679493061135,0.07118802324893404,0.2846748181795454,0.7856193376624708,140,139
Liu,Patient62,0.21509713271397846,0.16716659791112143,0.3822637306250999,0.7038881729013731,140,139
Liu,Patient63,0.11980272870417484,-0.01556576644986206,0.10423696225431278,0.9047627218372872,140,139
Liu,Patient67,0.057995382594703146,0.03016026132892859,0.08815564392363173,0.9131983056471411,140,139
Liu,Patient6,0.1763969983828409,0.0600088371855618,0.2364058355684027,0.8217384563269711,140,139
Liu,Patient72,0.18913730240614643,0.08175196258689214,0.27088926499303856,0.7962367136023328,140,139
Liu,Patient73,0.10625769949858613,0.030987545275932785,0.1372452447745189,0.8862905375451351,140,139
Liu,Patient75,0.25258152700404807,0.051949553654816794,0.30453108065886486,0.7699115114507002,140,139
Liu,Patient77,0.23256718110385022,0.08240056653674482,0.31496774764059504,0.7614618459250843,140,139
Liu,Patient78,0.2545236837731163,0.18003372969895806,0.4345574134720743,0.6556416502649178,140,139
Liu,Patient79,0.25091179410874076,0.13144179840710488,0.38235359251584566,0.7038078226769477,140,139
Liu,Patient7,0.14296838506202705,0.014522074136960135,0.1574904591989872,0.8742018238549666,140,139
Liu,Patient82,0.04365115143928033,-0.012706129330866381,0.030945022108413947,0.9401527741468756,140,139
Liu,Patient83,0.04435737249660221,0.023205621668280003,0.0675629941648822,0.9234535433006283,140,139
Liu,Patient86,0.325027198529449,0.1870093941914919,0.5120365927209409,0.5790030001837185,140,139
Liu,Patient87,0.2756833521555758,0.07342307806918608,0.3491064302247619,0.7329126043197549,140,139
Liu,Patient8,0.11153588774904605,0.05318652049160166,0.1647224082406477,0.869745488092248,140,139
Liu,Patient94,0.21569697403901622,0.05812504264863289,0.2738220166876491,0.7939979326817662,140,139
Liu,Patient96,0.12280341212172148,-0.011588914799510503,0.11121449732221098,0.9009870711492199,140,139
Liu,Patient98,0.2573778943855326,0.07889789595092946,0.33627579033646204,0.7438041241712661,140,139
Liu,Patient99,0.2588421986219114,0.13345385932283885,0.3922960579447502,0.6948623605241758,140,139
Liu,Patient9,0.09860098569348903,0.07032859571758128,0.1689295814110703,0.8671198385451052,140,139
Liu,Patient56,0.24482231631816154,0.16140822390668103,0.40623054022484256,0.6821423574646364,140,139
Liu,Patient191,0.21694701640703834,0.07967305157728641,0.2966200679843247,0.7762279199144755,140,139
Liu,Patient189,0.22170421314272173,0.1576643008541014,0.37936851399682314,0.7064721127057563,140,139
Liu,Patient200,0.20475170905906698,0.06480943696236598,0.26956114602143294,0.7972469947998702,140,139
Liu,Patient201,0.027014375934159045,0.07428583752179456,0.10130021345595361,0.9063309887569021,140,139
Liu,Patient203,0.2103999630125202,0.14958503725758077,0.35998500027010094,0.723528265581504,140,139
Liu,Patient193,0.21519194621459864,0.08473929916577932,0.29993124538037796,0.7735934989721861,140,139
Liu,Patient195,0.2025822546506765,0.10501183340411535,0.3075940880547918,0.7674453705298705,140,139
Liu,Patient196,0.08161270082859617,-0.05397353110211333,0.027639169726482844,0.9415625845218337,140,139
Liu,Patient197,0.07242117130951592,-0.05104429679145226,0.02137687451806366,0.9441884818550614,140,139
Liu,Patient204,0.17678535931020356,0.05172667956433988,0.22851203887454344,0.827360146427519,140,139
Liu,Patient205,0.17561795228390875,0.11289358738750585,0.28851153967141463,0.7826221482323686,140,139
Liu,Patient206,0.2260766813325865,0.20091355442617226,0.4269902357587587,0.6628039896583945,140,139
Limagne1,C15_2297,0.2782290618681392,-0.05096652231976809,0.22726253954837114,0.7708060197316006,137,136
Limagne1,A19_718_1,0.23357387700788546,0.12365813889244459,0.35723201590033005,0.6256862236192149,137,136
Limagne1,A19_6764,0.10227191625469657,-0.029526151139390278,0.0727457651153063,0.901293915836626,137,136
Limagne1,A19_5795_1,-0.01620193332769138,0.035914512513246996,0.019712579185555617,0.934205903415828,137,136
Limagne1,A19_5242_2,0.047397975584108784,0.015450173374092718,0.0628481489582015,0.9079179157376502,137,136
Limagne1,A19_503_2,0.10508370294643761,0.09613137473668308,0.2012150776831207,0.7962121211695266,137,136
Limagne1,A19_5029_2,0.17657729965959698,0.13759183239974968,0.31416913205934666,0.6769668171625957,137,136
Limagne1,A19_4598,0.21471952710151562,0.017495757921143194,0.2322152850226588,0.7658279933501168,137,136
Limagne1,A19_405,0.035122530090047045,0.09144418926857063,0.12656671935861769,0.8615072049529318,137,136
Limagne1,A19_2207_1,0.12345194198642605,0.04547016076312089,0.16892210274954694,0.8258561867258627,137,136
Limagne1,A19_2185_1,0.06796737655827892,0.000825183546765959,0.06879256010504488,0.9039658106314767,137,136
Limagne1,A19_1734,0.13798317508738758,0.02563077527187161,0.16361395035925919,0.8305276874844928,137,136
Limagne1,A18_7641_2,0.25417925009240505,0.14016030786574762,0.3943395579581527,0.5791942866369891,137,136
Limagne1,A18_7206_1,0.1276159309809647,0.0969475603665001,0.22456349134746478,0.7734992365578045,137,136
Limagne1,A18_6421_1,0.22421351458306701,0.11572728669930463,0.33994080128237164,0.6466342357099338,137,136
Limagne1,A18_6126_2,0.07280852447919467,0.007660596092348036,0.08046912057154271,0.8959737292482937,137,136
Limagne1,A18_5943,0.10236564798648162,-0.04412395291521428,0.05824169507126734,0.9109260995818588,137,136
Limagne1,A18_5913,-0.031111750025029212,0.004118873434995035,-0.026992876590034177,0.9578348439294475,137,136
Limagne1,A19_5972_1,0.0765994181367305,0.01339482193198474,0.08999424006871524,0.889231000507208,137,136
Limagne1,A18_5398_I1,-0.006905171601513414,0.018890027667216393,0.01198485606570298,0.9384659993243478,137,136
Limagne1,A18_5082_I2,0.10465163560150419,0.07179145582332955,0.17644309142483372,0.8191390837956882,137,136
Limagne1,A18_4923_2,-0.018549713648903017,0.025624261787609647,0.0070745481387066295,0.9411011607283588,137,136
Limagne1,A18_4410_2,0.16572135118445327,0.06086973500219272,0.226591086186646,0.7714773181559671,137,136
Limagne1,A18_4271_1,0.07126052635491235,-0.04910749220030625,0.0221530341546061,0.9328319302404599,137,136
Limagne1,A18_4068_2,0.1150845531278063,0.024381832442939025,0.1394663855707453,0.8510459250861413,137,136
Limagne1,A18_3665,0.1276478447421845,0.058141391411229086,0.18578923615341358,0.8106328027463348,137,136
Limagne1,A18_3435,0.05079385642879863,0.0585433222979931,0.10933717872679172,0.8749277823032072,137,136
Limagne1,A18_2873_1,0.15339629000679567,0.052520694712262374,0.20591698471905803,0.7917232945393697,137,136
Limagne1,A18_2018_1,0.16019293048645264,-0.032076782332560276,0.12811614815389236,0.860269256539297,137,136
Limagne1,A18_199_1,0.2515884139801307,0.12513136655254772,0.3767197805326784,0.6015250326581678,137,136
