cohort,signature,method,auroc_raw,auroc_partialled,delta,corr_with_gep,corr_with_infiltration
Puch,TGFb_Family_Member_Receptor_Li_et_al,mean_z,0.42448979591836733,0.49183673469387756,0.06734693877551023,-0.49247885488371157,-0.13642282327520272
Puch,TMEscoreA_CIR,mean_z,0.7408163265306122,0.5510204081632653,-0.189795918367347,0.8503385164740154,0.6035279489892689
Puch,TMEscoreB_CIR,mean_z,0.47551020408163264,0.5204081632653061,0.04489795918367351,-0.5373400277876547,-0.18528583542718904
Puch,TNF_Family_Members_Li_et_al,mean_z,0.6387755102040816,0.5571428571428572,-0.08163265306122447,0.7429530981050002,0.5659911309237519
Puch,TNF_Family_Members_Receptors_Li_et_al,mean_z,0.6469387755102041,0.5673469387755102,-0.07959183673469383,0.6548957207765849,0.5252275025669431
Puch,T_cell_accumulation_Peng_et_al,mean_z,0.5918367346938775,0.46938775510204084,-0.1224489795918367,0.6165751080552176,0.5750748860485896
Puch,T_cell_exhaustion_Peng_et_al,mean_z,0.3816326530612245,0.47551020408163264,0.09387755102040812,-0.7486562005536845,-0.4515189080473646
Puch,T_cell_regulatory_Peng_et_al,mean_z,0.373469387755102,0.5959183673469388,0.2224489795918368,-0.7780841689446064,-0.6139757802865938
Puch,T_cells_Bindea_et_al,mean_z,0.6979591836734694,0.3816326530612245,-0.3163265306122449,0.8756598943018015,0.7338803016244541
Puch,T_helper_cells_Bindea_et_al,mean_z,0.6428571428571429,0.4714285714285714,-0.17142857142857149,0.4934010006333851,0.4085525030744463
Puch,Tcm_Bindea_et_al,mean_z,0.5551020408163265,0.3836734693877551,-0.17142857142857143,0.38939106180866534,0.3325928137101197
Puch,Tem_Bindea_et_al,mean_z,0.573469387755102,0.4448979591836735,-0.12857142857142856,0.5782457723360875,0.27421363556778533
Puch,Tgd_Bindea_et_al,mean_z,0.38571428571428573,0.4326530612244898,0.04693877551020409,0.22406159060996697,-0.11873266110485342
Puch,Th17_cells_Bindea_et_al,mean_z,0.5693877551020409,0.5102040816326531,-0.0591836734693878,0.27000622089929766,0.21169459491175427
Puch,Th1_cells_Bindea_et_al,mean_z,0.7346938775510204,0.6265306122448979,-0.10816326530612252,0.6844976421977409,0.36379487624458917
Puch,Th2_cells_Bindea_et_al,mean_z,0.7285714285714285,0.6714285714285714,-0.05714285714285716,0.5100374797298541,0.16590398143445945
Puch,Treg_Rooney_et_al,mean_z,0.2857142857142857,0.45714285714285713,0.17142857142857143,-0.6122488988893909,-0.65567891115616
Puch,Type_II_IFN_Reponse_Rooney_et_al,mean_z,0.463265306122449,0.47551020408163264,0.012244897959183654,0.23875799853776766,-0.023420322087449905
Puch,Type_I_IFN_Reponse_Rooney_et_al,mean_z,0.6142857142857143,0.44081632653061226,-0.17346938775510207,0.737340308228222,0.4979116315794945
Puch,WNT_target,mean_z,0.7489795918367347,0.6306122448979592,-0.11836734693877549,0.32207319121961925,0.6861687819496181
Puch,aDC_Bindea_et_al,mean_z,0.6755102040816326,0.5040816326530613,-0.17142857142857137,0.6779245318217921,0.6671862422043595
Puch,iDC_Bindea_et_al,mean_z,0.6142857142857143,0.4489795918367347,-0.16530612244897963,0.7340525687015547,0.43576719873676634
Puch,pDCs_Rooney_et_al,mean_z,0.6551020408163265,0.49387755102040815,-0.16122448979591836,0.7383184000430543,0.6158744982690958
Van_Allen,T_cell_inflamed_GEP_Ayers_et_al,mean_z,0.662962962962963,0.6703703703703704,0.007407407407407418,1.0,0.8582959591107632
Van_Allen,IFNG_6gene_Ayers,mean_z,0.6111111111111112,0.6333333333333333,0.022222222222222143,0.9264841070815905,0.8656608476424799
Van_Allen,Cytolytic_Activity_Rooney_et_al,mean_z,0.6518518518518519,0.6444444444444445,-0.007407407407407418,0.9516805586882375,0.849883441395143
Van_Allen,Chemokine12_Messina,mean_z,0.6592592592592592,0.6814814814814815,0.022222222222222254,0.9384487271126355,0.8061939731071055
Van_Allen,TLS_Cabrita,mean_z,0.6407407407407407,0.5962962962962963,-0.0444444444444444,0.7454836580624126,0.7838336344504401
Van_Allen,TLS_12chemokine_Prabhakaran,mean_z,0.6592592592592592,0.6814814814814815,0.022222222222222254,0.9384487271126355,0.8061939731071055
Van_Allen,Roh_immune,mean_z,0.6259259259259259,0.6037037037037037,-0.022222222222222143,0.965154000606852,0.8967621430049366
Van_Allen,MHC_I,mean_z,0.6481481481481481,0.6222222222222222,-0.025925925925925908,0.7324566857118171,0.6395818180348652
Van_Allen,MHC_II,mean_z,0.5851851851851851,0.562962962962963,-0.022222222222222143,0.8626668144556948,0.9196085117236463
Van_Allen,PDL1_CD274,mean_z,0.5222222222222223,0.5222222222222223,0.0,0.723049504384098,0.39721695792386036
Van_Allen,PDCD1,mean_z,0.587037037037037,0.5222222222222223,-0.06481481481481477,0.7486408675538612,0.8772580963585199
Van_Allen,CTLA4,mean_z,0.7222222222222222,0.7111111111111111,-0.011111111111111072,0.8447078390343021,0.750052579242489
Van_Allen,APM,mean_z,0.6703703703703704,0.6148148148148148,-0.05555555555555558,0.7437632795734814,0.6404075771927557
