"signature","cohort_left_out","pooled_auroc_without"
"TGFb_Family_Member_Li_et_al","Braun",0.523923181374537
"TGFb_Family_Member_Li_et_al","Liu",0.520093727308362
"TGFb_Family_Member_Li_et_al","Limagne1",0.541154104766021
"TGFb_Family_Member_Li_et_al","Puch",0.529092877279073
"TGFb_Family_Member_Li_et_al","Van_Allen",0.525203677976717
"TGFb_Family_Member_Li_et_al","Gide",0.533328755377861
"TGFb_Family_Member_Li_et_al","VanDenEnde",0.52845878975039
"TGFb_Family_Member_Li_et_al","Kim",0.525618803090817
"TGFb_Family_Member_Li_et_al","Riaz",0.535802352410219
"TGFb_Family_Member_Li_et_al","Miao1",0.53572589505499
"TGFb_Family_Member_Li_et_al","Hugo",0.523884881342313
"TGFb_Family_Member_Li_et_al","Jung",0.52487792290884
"TGFb_Family_Member_Li_et_al","Nathanson",0.534066717661697
"TGFb_Family_Member_Li_et_al","Limagne2",0.531734452451897
"TGFb_Family_Member_Receptor_Li_et_al","Mariathasan",0.48216145544785
"TGFb_Family_Member_Receptor_Li_et_al","Braun",0.491671043071303
"TGFb_Family_Member_Receptor_Li_et_al","Liu",0.492647987168694
"TGFb_Family_Member_Receptor_Li_et_al","Limagne1",0.512922419877812
"TGFb_Family_Member_Receptor_Li_et_al","Puch",0.504033838184486
"TGFb_Family_Member_Receptor_Li_et_al","Van_Allen",0.507537174012081
"TGFb_Family_Member_Receptor_Li_et_al","Gide",0.502440597782529
"TGFb_Family_Member_Receptor_Li_et_al","Kim",0.491630878959464
"TGFb_Family_Member_Receptor_Li_et_al","Riaz",0.493099764486351
"TGFb_Family_Member_Receptor_Li_et_al","Miao1",0.504363249946513
"TGFb_Family_Member_Receptor_Li_et_al","Hugo",0.494164748171233
"TGFb_Family_Member_Receptor_Li_et_al","Jung",0.496336810034756
"TGFb_Family_Member_Receptor_Li_et_al","Nathanson",0.505438454114769
"TGFb_Family_Member_Receptor_Li_et_al","Limagne2",0.496612223144667
"TLS_12chemokine_Prabhakaran","Mariathasan",0.627024356266118
"TLS_12chemokine_Prabhakaran","Braun",0.634059172164134
"TLS_12chemokine_Prabhakaran","Liu",0.627684638888908
"TLS_12chemokine_Prabhakaran","Limagne1",0.614943807027846
"TLS_12chemokine_Prabhakaran","Puch",0.610514245318914
"TLS_12chemokine_Prabhakaran","Van_Allen",0.618888195301588
"TLS_12chemokine_Prabhakaran","Gide",0.602203030989652
"TLS_12chemokine_Prabhakaran","Kim",0.611306426701435
"TLS_12chemokine_Prabhakaran","Riaz",0.619538851585573
"TLS_12chemokine_Prabhakaran","Miao1",0.631159317112948
"TLS_12chemokine_Prabhakaran","Hugo",0.63191922524295
"TLS_12chemokine_Prabhakaran","Jung",0.611264970923165
"TLS_12chemokine_Prabhakaran","Nathanson",0.622361155549024
"TLS_12chemokine_Prabhakaran","Limagne2",0.615818369434083
"TLS_Cabrita","Mariathasan",0.561435666665681
"TLS_Cabrita","Braun",0.568208961785453
"TLS_Cabrita","Liu",0.546286437556322
"TLS_Cabrita","Limagne1",0.546575794197552
"TLS_Cabrita","Puch",0.549243743147046
"TLS_Cabrita","Van_Allen",0.548990839574739
"TLS_Cabrita","Gide",0.540635447775196
"TLS_Cabrita","Kim",0.558035772139964
"TLS_Cabrita","Riaz",0.545627789546556
"TLS_Cabrita","Miao1",0.561495797039815
"TLS_Cabrita","Hugo",0.559784891045338
"TLS_Cabrita","Jung",0.560064840977633
"TLS_Cabrita","Nathanson",0.551623527939383
"TLS_Cabrita","Limagne2",0.548887735861577
"TMEscoreA_CIR","Mariathasan",0.613854713105226
"TMEscoreA_CIR","Braun",0.628474687674158
"TMEscoreA_CIR","Liu",0.622889729378655
"TMEscoreA_CIR","Limagne1",0.615550911711188
"TMEscoreA_CIR","Puch",0.603620378437103
"TMEscoreA_CIR","Van_Allen",0.611709141301478
"TMEscoreA_CIR","Gide",0.593349403688504
"TMEscoreA_CIR","VanDenEnde",0.61221769501122
"TMEscoreA_CIR","Kim",0.602335170148793
"TMEscoreA_CIR","Riaz",0.613328480980231
"TMEscoreA_CIR","Miao1",0.623068358847728
"TMEscoreA_CIR","Hugo",0.625370988525313
"TMEscoreA_CIR","Jung",0.610123081275427
"TMEscoreA_CIR","Nathanson",0.611537872669094
"TMEscoreA_CIR","Limagne2",0.614787312357478
"TMEscoreB_CIR","Mariathasan",0.534603777938909
"TMEscoreB_CIR","Braun",0.540932399264077
"TMEscoreB_CIR","Liu",0.530765407837267
"TMEscoreB_CIR","Limagne1",0.550447908306208
"TMEscoreB_CIR","Puch",0.542216758460021
"TMEscoreB_CIR","Van_Allen",0.541078038689877
"TMEscoreB_CIR","Gide",0.537631031842075
"TMEscoreB_CIR","Kim",0.529804171940819
"TMEscoreB_CIR","Riaz",0.539001419834196
"TMEscoreB_CIR","Miao1",0.543173253964435
"TMEscoreB_CIR","Hugo",0.533678499303175
"TMEscoreB_CIR","Jung",0.533909919536406
"TMEscoreB_CIR","Nathanson",0.53974127686675
"TMEscoreB_CIR","Limagne2",0.540987727286923
"TNF_Family_Members_Li_et_al","Mariathasan",0.537473903648031
"TNF_Family_Members_Li_et_al","Braun",0.536491133338786
"TNF_Family_Members_Li_et_al","Liu",0.53054947386771
"TNF_Family_Members_Li_et_al","Limagne1",0.523580873144361
"TNF_Family_Members_Li_et_al","Puch",0.511175673747987
"TNF_Family_Members_Li_et_al","Van_Allen",0.522437382227821
"TNF_Family_Members_Li_et_al","Gide",0.506602256308593
"TNF_Family_Members_Li_et_al","Kim",0.511809453086887
"TNF_Family_Members_Li_et_al","Riaz",0.513761071869508
"TNF_Family_Members_Li_et_al","Miao1",0.529216448378761
"TNF_Family_Members_Li_et_al","Hugo",0.532274903957139
"TNF_Family_Members_Li_et_al","Jung",0.519097980470378
"TNF_Family_Members_Li_et_al","Nathanson",0.519225516062693
"TNF_Family_Members_Li_et_al","Limagne2",0.521477744721077
"TNF_Family_Members_Receptors_Li_et_al","Mariathasan",0.537977338824206
"TNF_Family_Members_Receptors_Li_et_al","Braun",0.538224997747013
"TNF_Family_Members_Receptors_Li_et_al","Liu",0.530772275163491
"TNF_Family_Members_Receptors_Li_et_al","Limagne1",0.519778544880837
"TNF_Family_Members_Receptors_Li_et_al","Puch",0.514222514176635
"TNF_Family_Members_Receptors_Li_et_al","Van_Allen",0.524281371614463
"TNF_Family_Members_Receptors_Li_et_al","Gide",0.510768170763318
"TNF_Family_Members_Receptors_Li_et_al","Kim",0.521789151400606
"TNF_Family_Members_Receptors_Li_et_al","Riaz",0.523236560065898
"TNF_Family_Members_Receptors_Li_et_al","Miao1",0.522003156598959
"TNF_Family_Members_Receptors_Li_et_al","Hugo",0.534938483252279
"TNF_Family_Members_Receptors_Li_et_al","Jung",0.519944311189791
"TNF_Family_Members_Receptors_Li_et_al","Nathanson",0.524084000088217
"TNF_Family_Members_Receptors_Li_et_al","Limagne2",0.527426908735027
"T_cell_accumulation_Peng_et_al","Mariathasan",0.53055234189674
"T_cell_accumulation_Peng_et_al","Braun",0.535319457936697
"T_cell_accumulation_Peng_et_al","Liu",0.540430288374477
"T_cell_accumulation_Peng_et_al","Limagne1",0.528940341684628
"T_cell_accumulation_Peng_et_al","Puch",0.527882267879258
"T_cell_accumulation_Peng_et_al","Van_Allen",0.528217462878912
"T_cell_accumulation_Peng_et_al","Gide",0.519621301004795
"T_cell_accumulation_Peng_et_al","Kim",0.535703592869571
"T_cell_accumulation_Peng_et_al","Riaz",0.528492997700073
"T_cell_accumulation_Peng_et_al","Miao1",0.529392854604986
"T_cell_accumulation_Peng_et_al","Hugo",0.536035310809119
"T_cell_accumulation_Peng_et_al","Jung",0.536761584864262
"T_cell_accumulation_Peng_et_al","Nathanson",0.529262063122608
"T_cell_accumulation_Peng_et_al","Limagne2",0.53171253900127
"T_cell_exhaustion_Peng_et_al","Mariathasan",0.457563302469607
"T_cell_exhaustion_Peng_et_al","Braun",0.458712219834798
"T_cell_exhaustion_Peng_et_al","Liu",0.458236577862583
"T_cell_exhaustion_Peng_et_al","Limagne1",0.478585498374143
"T_cell_exhaustion_Peng_et_al","Puch",0.47780545753532
"T_cell_exhaustion_Peng_et_al","Van_Allen",0.473478172496006
"T_cell_exhaustion_Peng_et_al","Gide",0.483056768862192
"T_cell_exhaustion_Peng_et_al","VanDenEnde",0.471309862718652
"T_cell_exhaustion_Peng_et_al","Kim",0.474840913431043
"T_cell_exhaustion_Peng_et_al","Riaz",0.466358120746679
"T_cell_exhaustion_Peng_et_al","Miao1",0.465926276307018
"T_cell_exhaustion_Peng_et_al","Hugo",0.46250441566489
"T_cell_exhaustion_Peng_et_al","Jung",0.464186139331098
"T_cell_exhaustion_Peng_et_al","Nathanson",0.472748085209698
"T_cell_exhaustion_Peng_et_al","Limagne2",0.470335013380503
"T_cell_inflamed_GEP_Ayers_et_al","Mariathasan",0.633771628109161
"T_cell_inflamed_GEP_Ayers_et_al","Braun",0.639984832896555
"T_cell_inflamed_GEP_Ayers_et_al","Liu",0.637905573537469
"T_cell_inflamed_GEP_Ayers_et_al","Limagne1",0.628444858765922
"T_cell_inflamed_GEP_Ayers_et_al","Puch",0.617778354294017
"T_cell_inflamed_GEP_Ayers_et_al","Van_Allen",0.625231291978896
"T_cell_inflamed_GEP_Ayers_et_al","Gide",0.600401001123495
"T_cell_inflamed_GEP_Ayers_et_al","Kim",0.610231859846186
"T_cell_inflamed_GEP_Ayers_et_al","Riaz",0.624171966364514
"T_cell_inflamed_GEP_Ayers_et_al","Miao1",0.636708232723026
"T_cell_inflamed_GEP_Ayers_et_al","Hugo",0.636838870905196
"T_cell_inflamed_GEP_Ayers_et_al","Jung",0.615214786217285
"T_cell_inflamed_GEP_Ayers_et_al","Nathanson",0.628686284627622
"T_cell_inflamed_GEP_Ayers_et_al","Limagne2",0.625228828774897
"T_cell_regulatory_Peng_et_al","Mariathasan",0.456441226325578
"T_cell_regulatory_Peng_et_al","Braun",0.451687947108758
"T_cell_regulatory_Peng_et_al","Liu",0.459536120124412
"T_cell_regulatory_Peng_et_al","Limagne1",0.473059896625929
"T_cell_regulatory_Peng_et_al","Puch",0.470680913329228
"T_cell_regulatory_Peng_et_al","Van_Allen",0.466654339090181
"T_cell_regulatory_Peng_et_al","Gide",0.471150722168353
"T_cell_regulatory_Peng_et_al","Kim",0.466279963823621
"T_cell_regulatory_Peng_et_al","Riaz",0.465777092375866
"T_cell_regulatory_Peng_et_al","Miao1",0.467168593998211
"T_cell_regulatory_Peng_et_al","Hugo",0.460428345403682
"T_cell_regulatory_Peng_et_al","Jung",0.465583567800176
"T_cell_regulatory_Peng_et_al","Nathanson",0.468835161381082
"T_cell_regulatory_Peng_et_al","Limagne2",0.463957824111049
"T_cells_Bindea_et_al","Mariathasan",0.611998973793495
"T_cells_Bindea_et_al","Braun",0.609109706880065
"T_cells_Bindea_et_al","Liu",0.606081503172837
"T_cells_Bindea_et_al","Limagne1",0.594077213327492
"T_cells_Bindea_et_al","Puch",0.586283936207396
"T_cells_Bindea_et_al","Van_Allen",0.59506579101116
"T_cells_Bindea_et_al","Gide",0.58431477028342
"T_cells_Bindea_et_al","Kim",0.586729188011748
"T_cells_Bindea_et_al","Riaz",0.588772721732402
"T_cells_Bindea_et_al","Miao1",0.596478731064307
"T_cells_Bindea_et_al","Hugo",0.603720354033336
"T_cells_Bindea_et_al","Jung",0.592038267235618
"T_cells_Bindea_et_al","Nathanson",0.598460819579107
"T_cells_Bindea_et_al","Limagne2",0.592540992142454
"T_helper_cells_Bindea_et_al","Mariathasan",0.517071421034034
"T_helper_cells_Bindea_et_al","Braun",0.545111158669472
"T_helper_cells_Bindea_et_al","Liu",0.525402814957879
"T_helper_cells_Bindea_et_al","Limagne1",0.522736233261428
"T_helper_cells_Bindea_et_al","Puch",0.521633473099301
"T_helper_cells_Bindea_et_al","Van_Allen",0.524625362190217
"T_helper_cells_Bindea_et_al","Gide",0.523333635349226
"T_helper_cells_Bindea_et_al","Kim",0.529546976377933
"T_helper_cells_Bindea_et_al","Riaz",0.528844282945345
"T_helper_cells_Bindea_et_al","Miao1",0.530270123704023
"T_helper_cells_Bindea_et_al","Hugo",0.531007506121504
"T_helper_cells_Bindea_et_al","Jung",0.533933090855027
"T_helper_cells_Bindea_et_al","Nathanson",0.53257918483226
"T_helper_cells_Bindea_et_al","Limagne2",0.530197260990788
"Tcm_Bindea_et_al","Mariathasan",0.50780932494251
"Tcm_Bindea_et_al","Braun",0.519447357002271
"Tcm_Bindea_et_al","Liu",0.513687835620079
"Tcm_Bindea_et_al","Limagne1",0.505964185453047
"Tcm_Bindea_et_al","Puch",0.506147643325059
"Tcm_Bindea_et_al","Van_Allen",0.506166286657383
"Tcm_Bindea_et_al","Gide",0.501605445907062
"Tcm_Bindea_et_al","Kim",0.511093631673451
"Tcm_Bindea_et_al","Riaz",0.507512024099809
"Tcm_Bindea_et_al","Miao1",0.506561751251774
"Tcm_Bindea_et_al","Hugo",0.510056480816329
"Tcm_Bindea_et_al","Jung",0.513418102875601
"Tcm_Bindea_et_al","Nathanson",0.505512691248902
"Tcm_Bindea_et_al","Limagne2",0.511165648243399
"Tem_Bindea_et_al","Mariathasan",0.494905157032293
"Tem_Bindea_et_al","Braun",0.512024104958874
"Tem_Bindea_et_al","Liu",0.5098112675895
"Tem_Bindea_et_al","Limagne1",0.500848391288756
"Tem_Bindea_et_al","Puch",0.502319217828473
"Tem_Bindea_et_al","Van_Allen",0.499218235110222
"Tem_Bindea_et_al","Gide",0.499724491021411
"Tem_Bindea_et_al","Kim",0.509628963653259
"Tem_Bindea_et_al","Riaz",0.503636265622482
"Tem_Bindea_et_al","Miao1",0.500381572345794
"Tem_Bindea_et_al","Hugo",0.51115322498689
"Tem_Bindea_et_al","Jung",0.51391182686892
"Tem_Bindea_et_al","Nathanson",0.501306111398534
"Tem_Bindea_et_al","Limagne2",0.503160444944097
"Tgd_Bindea_et_al","Mariathasan",0.49306256783437
"Tgd_Bindea_et_al","Braun",0.494093884136561
"Tgd_Bindea_et_al","Liu",0.500961741485849
"Tgd_Bindea_et_al","Limagne1",0.494243266630179
"Tgd_Bindea_et_al","Puch",0.501277748715549
"Tgd_Bindea_et_al","Van_Allen",0.496879675533641
"Tgd_Bindea_et_al","Gide",0.49118481427005
"Tgd_Bindea_et_al","Kim",0.501892932836775
"Tgd_Bindea_et_al","Riaz",0.488130039335737
"Tgd_Bindea_et_al","Miao1",0.493905840270419
"Tgd_Bindea_et_al","Hugo",0.498124721348664
"Tgd_Bindea_et_al","Jung",0.492751280457411
"Tgd_Bindea_et_al","Nathanson",0.489381098231339
"Tgd_Bindea_et_al","Limagne2",0.490367516482647
"Th17_cells_Bindea_et_al","Mariathasan",0.494758833140241
"Th17_cells_Bindea_et_al","Braun",0.499122109278003
"Th17_cells_Bindea_et_al","Liu",0.490237374825892
"Th17_cells_Bindea_et_al","Limagne1",0.487561011849143
"Th17_cells_Bindea_et_al","Puch",0.48811802790722
"Th17_cells_Bindea_et_al","Van_Allen",0.491174918217932
"Th17_cells_Bindea_et_al","Gide",0.485615421608897
"Th17_cells_Bindea_et_al","Kim",0.501624428640092
"Th17_cells_Bindea_et_al","Riaz",0.490186187577562
"Th17_cells_Bindea_et_al","Miao1",0.492635779665109
"Th17_cells_Bindea_et_al","Hugo",0.493254122626232
"Th17_cells_Bindea_et_al","Jung",0.491083546742523
"Th17_cells_Bindea_et_al","Nathanson",0.48943119937999
"Th17_cells_Bindea_et_al","Limagne2",0.498427828278359
"Th1_cells_Bindea_et_al","Mariathasan",0.567284148636606
"Th1_cells_Bindea_et_al","Braun",0.575999451376561
"Th1_cells_Bindea_et_al","Liu",0.576668313131449
"Th1_cells_Bindea_et_al","Limagne1",0.559785566489546
"Th1_cells_Bindea_et_al","Puch",0.547722492094135
"Th1_cells_Bindea_et_al","Van_Allen",0.565007956861739
"Th1_cells_Bindea_et_al","Gide",0.54190244825987
"Th1_cells_Bindea_et_al","Kim",0.560347176944724
"Th1_cells_Bindea_et_al","Riaz",0.563974425330788
"Th1_cells_Bindea_et_al","Miao1",0.566096468860529
"Th1_cells_Bindea_et_al","Hugo",0.575612157391289
"Th1_cells_Bindea_et_al","Jung",0.561521034192176
"Th1_cells_Bindea_et_al","Nathanson",0.55709349996097
"Th1_cells_Bindea_et_al","Limagne2",0.558791844353939
"Th2_cells_Bindea_et_al","Mariathasan",0.529442091153965
"Th2_cells_Bindea_et_al","Braun",0.566613718717492
"Th2_cells_Bindea_et_al","Liu",0.535310970043733
"Th2_cells_Bindea_et_al","Limagne1",0.542899607746987
"Th2_cells_Bindea_et_al","Puch",0.528319628472561
"Th2_cells_Bindea_et_al","Van_Allen",0.535340038122435
"Th2_cells_Bindea_et_al","Gide",0.534169729251477
"Th2_cells_Bindea_et_al","Kim",0.539791540895835
"Th2_cells_Bindea_et_al","Riaz",0.545449486289737
"Th2_cells_Bindea_et_al","Miao1",0.538855179841713
"Th2_cells_Bindea_et_al","Hugo",0.548799119486651
"Th2_cells_Bindea_et_al","Jung",0.543995935050974
"Th2_cells_Bindea_et_al","Nathanson",0.535249645098783
"Th2_cells_Bindea_et_al","Limagne2",0.541811981275433
"Treg_Rooney_et_al","Mariathasan",0.426253248125596
"Treg_Rooney_et_al","Braun",0.42387555400611
"Treg_Rooney_et_al","Liu",0.426801420163502
"Treg_Rooney_et_al","Limagne1",0.438262922954017
"Treg_Rooney_et_al","Puch",0.456359903199124
"Treg_Rooney_et_al","Van_Allen",0.429613384672754
"Treg_Rooney_et_al","Gide",0.45744532471517
"Treg_Rooney_et_al","Kim",0.436429689008009
"Treg_Rooney_et_al","Riaz",0.439174459777555
"Treg_Rooney_et_al","Miao1",0.435537215048138
"Treg_Rooney_et_al","Hugo",0.427222107317735
"Treg_Rooney_et_al","Jung",0.450463531765022
"Treg_Rooney_et_al","Nathanson",0.431256771774921
"Treg_Rooney_et_al","Limagne2",0.443170073020753
"Type_II_IFN_Reponse_Rooney_et_al","Mariathasan",0.503952134045718
"Type_II_IFN_Reponse_Rooney_et_al","Braun",0.496308719019437
"Type_II_IFN_Reponse_Rooney_et_al","Liu",0.495932352270396
"Type_II_IFN_Reponse_Rooney_et_al","Limagne1",0.493342234264002
"Type_II_IFN_Reponse_Rooney_et_al","Puch",0.500076292839825
"Type_II_IFN_Reponse_Rooney_et_al","Van_Allen",0.498222267885451
"Type_II_IFN_Reponse_Rooney_et_al","Gide",0.500100268768513
"Type_II_IFN_Reponse_Rooney_et_al","Kim",0.508259990955485
"Type_II_IFN_Reponse_Rooney_et_al","Riaz",0.495520031909076
"Type_II_IFN_Reponse_Rooney_et_al","Miao1",0.49027690108587
"Type_II_IFN_Reponse_Rooney_et_al","Hugo",0.500609157421869
"Type_II_IFN_Reponse_Rooney_et_al","Jung",0.502259341900308
"Type_II_IFN_Reponse_Rooney_et_al","Nathanson",0.493084060269695
"Type_II_IFN_Reponse_Rooney_et_al","Limagne2",0.495256663911593
"Type_I_IFN_Reponse_Rooney_et_al","Mariathasan",0.57408306045678
"Type_I_IFN_Reponse_Rooney_et_al","Braun",0.578987525189496
"Type_I_IFN_Reponse_Rooney_et_al","Liu",0.582397510117431
"Type_I_IFN_Reponse_Rooney_et_al","Limagne1",0.568139977827905
"Type_I_IFN_Reponse_Rooney_et_al","Puch",0.571304760840507
"Type_I_IFN_Reponse_Rooney_et_al","Van_Allen",0.572037845360374
"Type_I_IFN_Reponse_Rooney_et_al","Gide",0.562766983155706
"Type_I_IFN_Reponse_Rooney_et_al","Kim",0.570082679940853
"Type_I_IFN_Reponse_Rooney_et_al","Riaz",0.574772449752939
"Type_I_IFN_Reponse_Rooney_et_al","Miao1",0.575039926326584
"Type_I_IFN_Reponse_Rooney_et_al","Hugo",0.581464161860914
"Type_I_IFN_Reponse_Rooney_et_al","Jung",0.57148446580742
"Type_I_IFN_Reponse_Rooney_et_al","Nathanson",0.574102468033564
"Type_I_IFN_Reponse_Rooney_et_al","Limagne2",0.574849442809323
"WNT_target","Mariathasan",0.558298339863
"WNT_target","Braun",0.56462294531843
"WNT_target","Liu",0.557403843601533
"WNT_target","Limagne1",0.575371744111711
"WNT_target","Puch",0.551207814528048
"WNT_target","Van_Allen",0.574498492251636
"WNT_target","Gide",0.566513545146737
"WNT_target","Kim",0.554783688695141
"WNT_target","Riaz",0.557494073347546
"WNT_target","Miao1",0.57540897891956
"WNT_target","Hugo",0.558943754963573
"WNT_target","Jung",0.555993937985077
"WNT_target","Nathanson",0.573790590280898
"WNT_target","Limagne2",0.55636814193642
"aDC_Bindea_et_al","Mariathasan",0.562954335032214
"aDC_Bindea_et_al","Braun",0.571950009844627
"aDC_Bindea_et_al","Liu",0.571285099057366
"aDC_Bindea_et_al","Limagne1",0.578650820567888
"aDC_Bindea_et_al","Puch",0.566264925091807
"aDC_Bindea_et_al","Van_Allen",0.567302977504466
"aDC_Bindea_et_al","Gide",0.55861718713194
"aDC_Bindea_et_al","Kim",0.567076078538568
"aDC_Bindea_et_al","Riaz",0.568595940572189
"aDC_Bindea_et_al","Miao1",0.56761390105809
"aDC_Bindea_et_al","Hugo",0.57279971920775
"aDC_Bindea_et_al","Jung",0.567620698900918
"aDC_Bindea_et_al","Nathanson",0.567105105470292
"aDC_Bindea_et_al","Limagne2",0.568718936930012
"iDC_Bindea_et_al","Mariathasan",0.520776370465992
"iDC_Bindea_et_al","Braun",0.521119624499198
"iDC_Bindea_et_al","Liu",0.505989715522359
"iDC_Bindea_et_al","Limagne1",0.499007316957141
"iDC_Bindea_et_al","Puch",0.503181513958334
"iDC_Bindea_et_al","Van_Allen",0.507394015595473
"iDC_Bindea_et_al","Gide",0.504822401663483
"iDC_Bindea_et_al","Kim",0.511133694920302
"iDC_Bindea_et_al","Riaz",0.509329789490864
"iDC_Bindea_et_al","Miao1",0.510576612558881
"iDC_Bindea_et_al","Hugo",0.515311548701456
"iDC_Bindea_et_al","Jung",0.506849695273259
"iDC_Bindea_et_al","Nathanson",0.504536675556975
"iDC_Bindea_et_al","Limagne2",0.508949098044287
"pDCs_Rooney_et_al","Mariathasan",0.581034273269749
"pDCs_Rooney_et_al","Braun",0.580657055212328
"pDCs_Rooney_et_al","Liu",0.57251787158408
"pDCs_Rooney_et_al","Limagne1",0.574476033179064
"pDCs_Rooney_et_al","Puch",0.562832667017042
"pDCs_Rooney_et_al","Van_Allen",0.567587626203178
"pDCs_Rooney_et_al","Gide",0.549767131339228
"pDCs_Rooney_et_al","Kim",0.560974020079871
"pDCs_Rooney_et_al","Riaz",0.568349174590845
"pDCs_Rooney_et_al","Miao1",0.570579335055496
"pDCs_Rooney_et_al","Hugo",0.576534136197982
"pDCs_Rooney_et_al","Jung",0.566103370501556
"pDCs_Rooney_et_al","Nathanson",0.570514548509046
"pDCs_Rooney_et_al","Limagne2",0.569690859039729
